capacity,avg_voltage,min_voltage,avg_current,cycle,avg_temp,duration,SOH,RUL,cell
1.0590796214684879,3.7337453856488665,2.6998608112335205,-0.5501198745592469,45,,,0.9761787939079835,0,calce_CS2_33
1.0598605947721946,3.7316261051047563,2.6996986865997314,-0.5501424033417661,46,,,0.976898635515954,0,calce_CS2_33
1.0600875212421919,3.7328188979727592,2.6998608112335205,-0.5501493243580191,47,,,0.9771077990229249,0,calce_CS2_33
1.0606379200119278,3.734703260609227,2.6996986865997314,-0.5501600903833014,48,,,0.9776151146168783,0,calce_CS2_33
1.061102300899801,3.7364124874783378,2.6996986865997314,-0.5501447103471837,49,,,0.978043145489958,0,calce_CS2_33
1.0611941101989295,3.7366942269170385,2.6998608112335205,-0.5501516313634367,50,,,0.9781277682974183,0,calce_CS2_33
1.0613880421558086,3.7373588115741043,2.6996986865997314,-0.5501647043941368,51,,,0.9783065199794723,0,calce_CS2_33
1.0610108924417823,3.7369122973874083,2.6995368003845215,-0.5501693184049721,52,,,0.9779588921472507,0,calce_CS2_33
1.0616306625274134,3.738863117674477,2.6996986865997314,-0.5501524003652426,53,,,0.9785301489275983,0,calce_CS2_33
1.0612426535646406,3.7381348558980174,2.6996986865997314,-0.5501539383688544,54,,,0.9781725118683752,0,calce_CS2_33
1.0618118658024152,3.7397021635984764,2.6998608112335205,-0.5501716254103897,55,,,0.9786971682818164,0,calce_CS2_33
1.0619762039908025,3.740455345210866,2.6996986865997314,-0.5501716254103897,56,,,0.9788486426858943,0,calce_CS2_33
1.0583078694410943,3.73448373319765,2.6998608112335205,-0.5501507666489597,57,,,0.9754674517689925,0,calce_CS2_33
1.0531425730128348,3.7265621310678023,2.6998608112335205,-0.5501219717593029,58,,,0.9707064756012855,0,calce_CS2_33
1.0530860362181684,3.727386759272937,2.6996986865997314,-0.550098702825349,59,,,0.9706543642973664,0,calce_CS2_33
1.0515957362821275,3.7236295249955407,2.6998608112335205,-0.550102580981008,60,,,0.9692807195169029,0,calce_CS2_33
1.0559904372896298,3.7323257114754216,2.6996986865997314,-0.5501499943467169,61,,,0.9733314196173745,0,calce_CS2_33
1.0572578101500838,3.735894383279039,2.6998608112335205,-0.5501523112534453,62,,,0.9744995872275057,0,calce_CS2_33
1.0510521333211997,3.722999713544188,2.6996986865997314,-0.550102580981008,63,,,0.968779667781031,0,calce_CS2_33
1.0501652378719015,3.726571936628003,2.6998608112335205,-0.5501162972285117,64,,,0.9679621952204525,0,calce_CS2_33
1.049799385627388,3.7263131802216236,2.6998608112335205,-0.5501318770053583,65,,,0.9676249805337015,0,calce_CS2_33
1.0494361843895064,3.7252774217944125,2.6998608112335205,-0.5501186341950388,66,,,0.9672902093426087,0,calce_CS2_33
1.05323967965208,3.73262983046729,2.6998608112335205,-0.5501336062262798,67,,,0.9707959810927116,0,calce_CS2_33
1.0508447156493261,3.7305354783029268,2.6998608112335205,-0.5501326559942006,68,,,0.9685884859957711,0,calce_CS2_33
1.046458694676872,3.724259723787722,2.6995368003845215,-0.5501191794872284,69,,,0.9645457864893743,0,calce_CS2_33
1.0458021637461314,3.7228912488273953,2.6998608112335205,-0.550109008602474,70,,,0.963940646366628,0,calce_CS2_33
1.044900666514792,3.720999462708183,2.6998608112335205,-0.550087884457215,71,,,0.9631097149973886,0,calce_CS2_33
1.0489965810429354,3.7292872259627172,2.6996986865997314,-0.5501295400388313,72,,,0.9668850165167298,0,calce_CS2_33
1.0506031088479304,3.729507999173526,2.6996986865997314,-0.5501320549640162,73,,,0.9683657912793346,0,calce_CS2_33
1.0446180419746227,3.7218256400979084,2.6996986865997314,-0.5500933610874673,74,,,0.9628492132587482,0,calce_CS2_33
1.044232276758457,3.722102423336195,2.6998608112335205,-0.550092578711717,75,,,0.9624936443139638,0,calce_CS2_33
1.0437360473035753,3.721730539073115,2.6996986865997314,-0.550087884457215,76,,,0.9620362578616625,0,calce_CS2_33
1.0438867617969905,3.721223445560621,2.6996986865997314,-0.550080843075462,77,,,0.9621751749831179,0,calce_CS2_33
1.0475124247371497,3.728847548043057,2.6995368003845215,-0.550128761049989,78,,,0.9655170344659147,0,calce_CS2_33
1.0456352266814832,3.729043393549712,2.6998608112335205,-0.5501262208689814,79,,,0.9637867765166909,0,calce_CS2_33
1.0410033597270143,3.7208605676759277,2.6995368003845215,-0.5500859404755472,80,,,0.9595174749405863,0,calce_CS2_33
1.051060558557994,3.719646070537896,2.6998608112335205,-0.5501142154479849,81,,,0.968787433521515,0,calce_CS2_33
1.0538151255249921,3.729186116621412,2.6998608112335205,-0.5501305037017526,82,,,0.9713263831954352,0,calce_CS2_33
1.0537261391920438,3.730734112961539,2.6996986865997314,-0.5501312793328844,83,,,0.9712443623828251,0,calce_CS2_33
1.0534151158754415,3.7313290145890465,2.6996986865997314,-0.5501312793328844,84,,,0.9709576848187178,0,calce_CS2_33
1.0539034693494846,3.7338308013718704,2.6998608112335205,-0.5501413625375978,85,,,0.9714078117927702,0,calce_CS2_33
1.053452062507258,3.733976046586859,2.6998608112335205,-0.5501460163243885,86,,,0.9709917394051291,0,calce_CS2_33
1.0531583984577617,3.7337393380444626,2.6996986865997314,-0.550144465062125,87,,,0.9707210622890365,0,calce_CS2_33
1.0526417159483277,3.7333825508068346,2.6996986865997314,-0.5501398112753342,88,,,0.9702448237714892,0,calce_CS2_33
1.0523641092997078,3.7334851776731424,2.6995368003845215,-0.5501638558404199,89,,,0.9699889471424452,0,calce_CS2_33
0.9261357165242998,3.700562281935823,2.6998608112335205,-0.5501511111563328,90,,,0.8536412451202066,0,calce_CS2_33
1.0521622792977965,3.7339194797236344,2.6996986865997314,-0.5501514457423111,91,,,0.9698029156450522,0,calce_CS2_33
1.0520076197916328,3.734177126966674,2.6996986865997314,-0.5501359331196752,92,,,0.9696603623118251,0,calce_CS2_33
1.0519500707276404,3.7343586816869934,2.6996986865997314,-0.5501568751602337,93,,,0.969607317975271,0,calce_CS2_33
1.0490257114470936,3.7332220191047307,2.6998608112335205,-0.5501201921727235,94,,,0.9669118667008149,0,calce_CS2_33
1.0427870842117368,3.7212748579356982,2.6996986865997314,-0.5500683250634567,95,,,0.9611615760835638,0,calce_CS2_33
1.0417069586566328,3.7236986129044447,2.6998608112335205,-0.5501055852815053,96,,,0.9601659987537039,0,calce_CS2_33
1.0402577116600966,3.7213932364268074,2.6998608112335205,-0.5501142289961269,97,,,0.9588301934407928,0,calce_CS2_33
1.043498685358717,3.7272629095160443,2.6998608112335205,-0.5501176147357277,98,,,0.9618174757301262,0,calce_CS2_33
1.0457930146361676,3.7328523252321326,2.6998608112335205,-0.5501270032447317,99,,,0.9639322134150833,0,calce_CS2_33
1.039815478892944,3.7220164480167703,2.6998608112335205,-0.5501346595943234,100,,,0.95842257701563,0,calce_CS2_33
1.0384555570700726,3.7199225842171884,2.6998608112335205,-0.5500961557746454,101,,,0.9571691048328503,0,calce_CS2_33
1.0374254520133874,3.722262225652996,2.6998608112335205,-0.5501013426927098,102,,,0.9562196325821812,0,calce_CS2_33
0.8994928777079068,3.6850036816163496,2.6996986865997314,-0.5501013666090339,103,,,0.8290839089814852,0,calce_CS2_33
1.0414040220378418,3.7298111405435086,2.6996986865997314,-0.5501236585029868,104,,,0.9598867748906746,0,calce_CS2_33
1.0428672330423439,3.729485015247179,2.6996986865997314,-0.55014656263849,105,,,0.9612354511607621,0,calce_CS2_33
0.8997580103242235,3.6856688297156133,2.6998608112335205,-0.5501077283512462,106,,,0.8293282879992431,0,calce_CS2_33
1.035432376960724,3.7204639880280745,2.6998608112335205,-0.5501013426927098,107,,,0.9543825680578168,0,calce_CS2_33
1.0342178070588375,3.717402487470393,2.6998608112335205,-0.55007845477054,108,,,0.9532630701863569,0,calce_CS2_33
1.0334197387583863,3.7206597538246458,2.6998608112335205,-0.5500827938449541,109,,,0.9525274717146288,0,calce_CS2_33
1.0386843517328899,3.727297087423666,2.6998608112335205,-0.5501307306331318,110,,,0.9573799902974313,0,calce_CS2_33
1.0379980194488638,3.7272956818992915,2.6996986865997314,-0.5501165863728419,111,,,0.9567473815608835,0,calce_CS2_33
1.0319643427005971,3.719277473273256,2.6998608112335205,-0.5500677322501127,112,,,0.9511859986661897,0,calce_CS2_33
1.032525922591283,3.721828666552573,2.6998608112335205,-0.5501129170346365,113,,,0.9517036201643851,0,calce_CS2_33
1.031360059123628,3.7200389065931545,2.6996986865997314,-0.5500788302673643,114,,,0.950629016168003,0,calce_CS2_33
1.0321342895738468,3.723325118094289,2.6996986865997314,-0.5501057825949749,115,,,0.951342642728066,0,calce_CS2_33
1.0357648656484457,3.7284001394322046,2.6998608112335205,-0.5501116027957514,116,,,0.954689030763348,0,calce_CS2_33
1.031013261108896,3.720443524978234,2.6996986865997314,-0.5500851719915079,117,,,0.950309364216546,0,calce_CS2_33
1.0290501374535737,3.7168875601848317,2.6998608112335205,-0.550083586560472,118,,,0.9484999066051459,0,calce_CS2_33
1.0282365981930397,3.7203218325049474,2.6998608112335205,-0.5500855788720392,119,,,0.9477500481827511,0,calce_CS2_33
1.027054606912678,3.717517809530275,2.6996986865997314,-0.5500680619636468,120,,,0.9466605787990675,0,calce_CS2_33
1.0318778521301226,3.7269966948925135,2.6998608112335205,-0.5501192587587802,121,,,0.9511062782570167,0,calce_CS2_33
1.0328690622496595,3.725497095208419,2.6998608112335205,-0.5501281768083572,122,,,0.9520199001220633,0,calce_CS2_33
1.0333524922841804,3.727067964118824,2.6998608112335205,-0.550115548989229,123,,,0.9524654890451918,0,calce_CS2_33
1.0336508600849257,3.7279710142236007,2.6995368003845215,-0.5501226521374887,124,,,0.9527405017203188,0,calce_CS2_33
1.0350092833577946,3.7313550637479413,2.6998608112335205,-0.5501392261500944,125,,,0.9539925926540364,0,calce_CS2_33
1.0351926469973805,3.7323547340275947,2.6998608112335205,-0.5501455400596585,126,,,0.9541616032675059,0,calce_CS2_33
1.035445899962312,3.733242845326139,2.6998608112335205,-0.5501250198535752,127,,,0.95439503252896,0,calce_CS2_33
1.0354876809483642,3.7335206385244404,2.6996986865997314,-0.5501471185370496,128,,,0.9544335430542746,0,calce_CS2_33
1.0357202578308247,3.7340428557312277,2.6998608112335205,-0.550144750820963,129,,,0.9546479146803629,0,calce_CS2_33
1.0357268648336841,3.7346936642077933,2.6998608112335205,-0.5501621140722643,130,,,0.9546540045115257,0,calce_CS2_33
1.046032298851029,3.7234730108924534,2.6998608112335205,-0.5500871020814647,131,,,0.9641527673484513,0,calce_CS2_33
1.0430035152606019,3.7227011976283713,2.6996986865997314,-0.5501055852815053,132,,,0.9613610657120701,0,calce_CS2_33
1.0469688999595381,3.7261560954056776,2.6998608112335205,-0.5501201921727235,133,,,0.965016054793459,0,calce_CS2_33
1.0476743154369172,3.7295137473515103,2.6998608112335205,-0.5501326559942006,134,,,0.965666252961711,0,calce_CS2_33
1.03980669870666,3.720854203253334,2.6995368003845215,-0.550102442112552,135,,,0.958414484109787,0,calce_CS2_33
1.0392331363859375,3.7214045535008458,2.6998608112335205,-0.550100084735837,136,,,0.9578858181217684,0,calce_CS2_33
1.0376115972515416,3.7237983011362847,2.6998608112335205,-0.5500871363961906,137,,,0.9563912070609925,0,calce_CS2_33
1.0376798159570422,3.7250665311227764,2.6996986865997314,-0.550080033247931,138,,,0.9564540858590617,0,calce_CS2_33
1.0416722417299038,3.7324015917215805,2.6996986865997314,-0.5501016563203137,139,,,0.9601339993393299,0,calce_CS2_33
1.0389354380077247,3.727094776245184,2.6998608112335205,-0.5500969415668837,140,,,0.9576114224692591,0,calce_CS2_33
1.03350815579787,3.724256405221208,2.6995368003845215,-0.5500970627242773,141,,,0.9526089677959568,0,calce_CS2_33
1.0323135835984658,3.7225672663045875,2.6996986865997314,-0.5500598050949332,142,,,0.9515079022809454,0,calce_CS2_33
1.0300165596236432,3.718253424514233,2.6996986865997314,-0.5500994408708312,143,,,0.9493906808295394,0,calce_CS2_33
1.0317330146189327,3.7259162774695174,2.6998608112335205,-0.5501295640605137,144,,,0.9509727780893995,0,calce_CS2_33
1.0266992133722272,3.7171737493666925,2.6996986865997314,-0.5500935411031267,145,,,0.9463330041477879,0,calce_CS2_33
1.0252617218002342,3.714406273006338,2.6998608112335205,-0.5501500729438478,146,,,0.9450080340883552,0,calce_CS2_33
1.0256940119031412,3.717463327720102,2.6998608112335205,-0.550089559987583,147,,,0.9454064861241794,0,calce_CS2_33
1.0240571926177644,3.719489178127713,2.6998608112335205,-0.5500659953223335,148,,,0.9438977909860093,0,calce_CS2_33
1.022626720756655,3.716281730863783,2.6998608112335205,-0.5500651955604553,149,,,0.9425792911605092,0,calce_CS2_33
1.0278788820322688,3.726881057815214,2.6996986865997314,-0.5500991146648879,150,,,0.9474203327172619,0,calce_CS2_33
1.028864011828606,3.7252240643102166,2.6998608112335205,-0.5501121243191186,151,,,0.9483283502042738,0,calce_CS2_33
1.0290934425701757,3.72627094453652,2.6998608112335205,-0.5501152951811904,152,,,0.9485398219577197,0,calce_CS2_33
1.0291270416990699,3.7270345183721196,2.6995368003845215,-0.5501168806122263,153,,,0.9485707910713307,0,calce_CS2_33
1.029291371458676,3.7279736386521796,2.6996986865997314,-0.5501200514742981,154,,,0.9487222577064011,0,calce_CS2_33
1.031394441102495,3.730153033386768,2.6996986865997314,-0.5501438329398369,155,,,0.9506607068529922,0,calce_CS2_33
1.0326862750361039,3.72808752875579,2.6998608112335205,-0.5501518539692226,156,,,0.9518514208141308,0,calce_CS2_33
1.0333291682277261,3.729163220054225,2.6998608112335205,-0.55014001538879,157,,,0.9524439907094322,0,calce_CS2_33
1.0283400896390127,3.7269577547512225,2.6996986865997314,-0.5501468880514128,158,,,0.947845438701898,0,calce_CS2_33
1.028526892563331,3.7239895119015864,2.6998608112335205,-0.5501271859139598,159,,,0.948017619385638,0,calce_CS2_33
1.0305752482012256,3.7296991768387446,2.6996986865997314,-0.5501501746639806,160,,,0.949905637335905,0,calce_CS2_33
1.0305968468769064,3.730294344183632,2.6998608112335205,-0.5501533455260524,161,,,0.9499255453473036,0,calce_CS2_33
1.032207576521265,3.7344047792157413,2.6998608112335205,-0.550163650827786,162,,,0.9514101930448597,0,calce_CS2_33
1.0314538608239303,3.734444745311653,2.6995368003845215,-0.5501707852674476,163,,,0.9507154754188577,0,calce_CS2_33
1.027061978824058,3.7289382124369124,2.6998608112335205,-0.5501357409278903,164,,,0.9466673736645468,0,calce_CS2_33
1.0274790416228612,3.7308168801586183,2.6998608112335205,-0.5501293711430204,165,,,0.9470517903331963,0,calce_CS2_33
1.0276278790165332,3.731639743906207,2.6996986865997314,-0.5501580351749352,166,,,0.9471889772873194,0,calce_CS2_33
0.896330814040196,3.690970372672033,2.6998608112335205,-0.5501586222889447,167,,,0.8261693599383017,0,calce_CS2_33
1.0288115284262975,3.7311050072640572,2.6996986865997314,-0.550162858112268,168,,,0.9482799750081816,0,calce_CS2_33
1.0266478608587324,3.7320827045271883,2.6998608112335205,-0.5501365371509991,169,,,0.9462856713187243,0,calce_CS2_33
1.0234863237129126,3.729582329856025,2.6998608112335205,-0.5501155805587769,170,,,0.9433716075832497,0,calce_CS2_33
1.023114281647434,3.7295873726738824,2.6998608112335205,-0.5501531693670485,171,,,0.9430286875917777,0,calce_CS2_33
1.0222546169880538,3.7289034048716228,2.6998608112335205,-0.5501211788919237,172,,,0.9422363142958065,0,calce_CS2_33
1.022850487391885,3.730932980643378,2.6998608112335205,-0.5501387736532424,173,,,0.9427855421728673,0,calce_CS2_33
1.02449487040397,3.730532319144865,2.6998608112335205,-0.5501389258203253,174,,,0.9443012089772517,0,calce_CS2_33
1.0207836505795456,3.727549158732096,2.6996986865997314,-0.5501347748438518,175,,,0.940880489685995,0,calce_CS2_33
1.019987314227702,3.7266528087192112,2.6998608112335205,-0.5501347748438518,176,,,0.9401464875923566,0,calce_CS2_33
1.0200728160599546,3.7272856521606443,2.6998608112335205,-0.5501323755582174,177,,,0.9402252966580711,0,calce_CS2_33
1.0187357110845596,3.729931364102023,2.6998608112335205,-0.5501346034663064,178,,,0.938992855304512,0,calce_CS2_33
1.0218681061598858,3.7328300836351183,2.6996986865997314,-0.5501547688908047,179,,,0.9418800581027638,0,calce_CS2_33
1.02237757273204,3.734546480178833,2.6998608112335205,-0.5501803612709045,180,,,0.9423496455198576,0,calce_CS2_33
1.0226449908664428,3.7354637018839516,2.6998608112335205,-0.5501723636521233,181,,,0.9425961311538162,0,calce_CS2_33
1.022649987410059,3.7358035299513075,2.6998608112335205,-0.5501867593659295,182,,,0.9426007365865166,0,calce_CS2_33
1.0233917064953708,3.7377870146433514,2.6995368003845215,-0.5501787617471483,183,,,0.9432843966508224,0,calce_CS2_33
1.0236242500100907,3.7342065287902293,2.6998608112335205,-0.5501938652148289,184,,,0.9434987375210733,0,calce_CS2_33
1.0235065840288584,3.7341871662477475,2.6996986865997314,-0.5501731634140015,185,,,0.9433902819967529,0,calce_CS2_33
1.023423211891771,3.7388252184126114,2.6998608112335205,-0.5501867593659295,186,,,0.9433134359215591,0,calce_CS2_33
1.022997496580473,3.738560988108317,2.6998608112335205,-0.5501915579371982,187,,,0.9429210440270244,0,calce_CS2_33
1.0226840877447856,3.7383248403337266,2.6998608112335205,-0.5501795615090265,188,,,0.942632167673425,0,calce_CS2_33
1.0224267788924521,3.7381268416510687,2.6998608112335205,-0.5501787617471483,189,,,0.9423950000044026,0,calce_CS2_33
1.0222024780166805,3.7379526223076716,2.6998608112335205,-0.5501963565084669,190,,,0.9421882565698725,0,calce_CS2_33
1.0217821242648526,3.7377020772298177,2.6998608112335205,-0.5501915579371982,191,,,0.9418008065518039,0,calce_CS2_33
1.0156761348362764,3.7297968502555574,2.6996986865997314,-0.550165130091565,192,,,0.9361727713454068,0,calce_CS2_33
1.0128747051289224,3.729185905157183,2.6998608112335205,-0.5502215794918248,193,,,0.9335906271727609,0,calce_CS2_33
1.012941099510229,3.7302384868331018,2.6998608112335205,-0.5502183517533032,194,,,0.9336518244479727,0,calce_CS2_33
0.8857719278954761,3.69606424845182,2.6998608112335205,-0.5502229947310228,195,,,0.8164369842671765,0,calce_CS2_33
1.0119789208679393,3.7287573194289956,2.6996986865997314,-0.5502328765766503,196,,,0.932764961583732,0,calce_CS2_33
1.014292565096568,3.734986371523596,2.6998608112335205,-0.5502377181844327,197,,,0.9348975023170749,0,calce_CS2_33
1.011722694763634,3.7305871681247593,2.6998608112335205,-0.5502320696420199,198,,,0.9325287919092351,0,calce_CS2_33
1.0090713318053517,3.729927413098447,2.6998608112335205,-0.5502290927075051,199,,,0.9300849678167278,0,calce_CS2_33
1.0098791927605362,3.732752775286769,2.6996986865997314,-0.5502704317505295,200,,,0.9308295924104706,0,calce_CS2_33
0.8828991039065173,3.6935820383903306,2.6998608112335205,-0.5502682120372088,201,,,0.8137890342926852,0,calce_CS2_33
1.009107622630978,3.7313473836795703,2.6998608112335205,-0.5502542203611082,202,,,0.9301184179310268,0,calce_CS2_33
1.0115738377493955,3.73271703185522,2.6998608112335205,-0.5502780649159521,203,,,0.9323915868703707,0,calce_CS2_33
1.0086606220915115,3.7322835771887153,2.6996986865997314,-0.5502525992221661,204,,,0.9297064069370964,0,calce_CS2_33
1.021305490780508,3.7299747127956815,2.6998608112335205,-0.5501851598421733,205,,,0.9413614821700934,0,calce_CS2_33
1.023074441758444,3.735981356302897,2.6998608112335205,-0.5502131515079074,206,,,0.9429919662216417,0,calce_CS2_33
1.0211823903077901,3.734836631351047,2.6996986865997314,-0.5502443422211541,207,,,0.9412480175461395,0,calce_CS2_33
1.0134061066519893,3.72915975074597,2.6996986865997314,-0.5502078616031082,208,,,0.9340804325541061,0,calce_CS2_33
1.012563182580374,3.7293210179281875,2.6998608112335205,-0.5502288419034983,209,,,0.9333034894547342,0,calce_CS2_33
1.0115724688830712,3.7288117954014663,2.6996986865997314,-0.5502248072303464,210,,,0.9323903251538289,0,calce_CS2_33
1.0108530963548965,3.7273785715145915,2.6998608112335205,-0.5502482083346277,211,,,0.9317272624409892,0,calce_CS2_33
1.0130675059117822,3.734236693703006,2.6996986865997314,-0.5502506291385189,212,,,0.9337683362249053,0,calce_CS2_33
1.0092532414897146,3.7323937630868174,2.6998608112335205,-0.5502404406801,213,,,0.9302526382852006,0,calce_CS2_33
1.0049324050250004,3.728464914123397,2.6998608112335205,-0.5502464447625622,214,,,0.9262700208848677,0,calce_CS2_33
1.0050291059378313,3.730333312064814,2.6996986865997314,-0.5502269030696126,215,,,0.9263591524086394,0,calce_CS2_33
1.004258154699663,3.7297483817484585,2.6998608112335205,-0.5502236461207878,216,,,0.925648548376061,0,calce_CS2_33
1.0055637765390202,3.733220585870527,2.6998608112335205,-0.5502464447625622,217,,,0.9268519709767872,0,calce_CS2_33
1.006803469807073,3.73198587937398,2.6996986865997314,-0.5502485463748107,218,,,0.9279946256504231,0,calce_CS2_33
1.0066363711895416,3.7320376699035234,2.6996986865997314,-0.5502631366252899,219,,,0.9278406068933639,0,calce_CS2_33
1.0064463898886515,3.7320004637176925,2.6996986865997314,-0.5502582732084635,220,,,0.9276654966245903,0,calce_CS2_33
1.0065166568869088,3.732854926908338,2.6998608112335205,-0.5502720528894717,221,,,0.9277302633826506,0,calce_CS2_33
1.006813734389155,3.7341442999539076,2.6998608112335205,-0.5502704317505295,222,,,0.9280040867590629,0,calce_CS2_33
1.0058775356777865,3.7325594060055844,2.6998608112335205,-0.5502663789031742,223,,,0.9271411702130389,0,calce_CS2_33
1.0054125454590164,3.7367103671596062,2.6998608112335205,-0.550274128827574,224,,,0.9267125777052266,0,calce_CS2_33
1.0047005781032254,3.7359282538901626,2.6996986865997314,-0.5502838996740488,225,,,0.9260563405153219,0,calce_CS2_33
1.0040152113731082,3.7354092921606554,2.6996986865997314,-0.5502749430647803,226,,,0.9254246217527017,0,calce_CS2_33
1.0037101538080222,3.735220918828006,2.6998608112335205,-0.5502692434043367,227,,,0.9251434429631926,0,calce_CS2_33
1.0032561141523963,3.734861748250901,2.6998608112335205,-0.5502659864555117,228,,,0.9247249438490271,0,calce_CS2_33
1.002831595395815,3.7346132686235247,2.6998608112335205,-0.5502782000136052,229,,,0.9243336548473405,0,calce_CS2_33
1.0019132211296942,3.7338941981889544,2.6998608112335205,-0.5502765715391927,230,,,0.9234871675150522,0,calce_CS2_33
0.9940977442805732,3.727310603067755,2.6996986865997314,-0.5502454706522972,231,,,0.9162834572276121,0,calce_CS2_33
